sep=,
node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks
Hertz,0.7375,0.0005130091745899206,20,4,5,0.0033062819356777877,0.0005183730113296255
MIPS instruction set,0.35,7.981549619197615e-05,5,4,5,0.0006011421701232341,7.561679555987403e-05
Skype Technologies,0.390625,0.00018208224418965558,24,4,5,0.00030057108506161706,7.602377836498698e-05
Second Life,0.7083333333333334,8.122366201929659e-05,6,4,5,0.00030057108506161706,5.947545024712244e-05
Goal,1.0,0.0007375939573909414,13,4,5,0.0018034265103697023,0.0007222206679755765
Flag signals,0.8571428571428571,0.0001290997014681225,7,4,5,0.00030057108506161706,0.000126486350845761
Paris,0.8,0.00038250104245170035,10,4,5,0.0021039975954313195,0.00033261590117117997
List of original programs distributed by Netflix,0.3333333333333333,0.00011699948097848219,6,4,5,0.00030057108506161706,6.793522144446032e-05
Term (logic),0.5833333333333334,0.0001707277097902098,3,4,5,0.0006011421701232341,9.8220584477451e-05
Oregon,0.4583333333333333,4.7731013443123006e-05,12,4,5,0.0018034265103697023,0.00015629683830253093
Blue Network,0.2875,0.00017724229033752841,10,4,5,0.0006011421701232341,7.171223485022245e-05
Meritocracy,0.5,0.0003991479534957796,4,4,5,0.0006011421701232341,8.059644467146156e-05
Joan Lunden,0.25,0.00011870845204178537,1,4,4,0.00030057108506161706,5.9741357272485924e-05
Document,0.8114754098360656,0.0013301509871998997,61,4,5,0.0024045686804929365,0.000186211572559357
Electronic business,0.8333333333333334,0.00020589370272059985,9,4,5,0.00030057108506161706,5.895493182574893e-05
Java bytecode,0.7132352941176471,0.0006742024984681439,34,4,5,0.0030057108506161704,0.0001568569997319257
Content management system,0.8472222222222222,0.0009059231372295015,36,4,5,0.0027051397655545534,0.00017024041891146286
Refreshable braille display,0.5673076923076923,0.000454203158925716,26,4,5,0.0009017132551848512,0.0002074114467267766
Ruby on Rails,0.328125,0.0006258522151719864,8,4,5,0.0012022843402464682,8.270492634372632e-05
Undo,0.6625,0.00013244618552957042,20,4,5,0.00030057108506161706,8.194320069675428e-05
Failure,1.0,0.0005151098901098901,2,4,5,0.0006011421701232341,9.241361000553904e-05
Beacon,0.8125,0.00013378556141714035,8,4,5,0.0006011421701232341,0.0002000835864883483
Comparison of webmail providers,0.2916666666666667,0.000279303298476521,12,4,5,0.00030057108506161706,8.213940057341335e-05
Preprocessor,0.5,0.0055183961839372535,23,3,5,0.0009017132551848512,0.00011742473549253006
Interrupt,0.6637931034482759,0.0009837634736399006,29,4,5,0.0021039975954313195,0.0002901101201660554
Textron,0.40625,3.008134975804987e-05,8,4,5,0.00030057108506161706,6.142995894074484e-05
Free-Stater (Kansas),0.7916666666666666,8.809056253388238e-05,6,4,5,0.0009017132551848512,8.013586271963564e-05
African Americans,0.7352941176470589,0.0001950174734886207,17,4,5,0.0036068530207394047,0.00031347256010784744
Nightline,0.34375,0.003380223171889838,4,3,5,0.0027051397655545534,0.00016497211436587256
Apache Software Foundation,0.525,0.0008350384196659907,10,4,5,0.0012022843402464682,0.00010692291058032217
Illinois Waterway,0.3333333333333333,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
NEC,0.7142857142857143,0.00014978330959064675,14,4,5,0.0009017132551848512,7.175022431436313e-05
Affiliate marketing,1.0,5.5891809104271704e-05,3,4,5,0.00030057108506161706,7.844169984268985e-05
3D modeling,0.6759259259259259,0.00022928478253625943,27,4,5,0.0015028554253080852,0.00030635413026946145
Great Migration (African American),0.6785714285714286,0.00024066728706432936,14,4,5,0.0015028554253080852,0.000145133793074984
Urban park,0.8333333333333334,4.0648651759762874e-05,3,4,5,0.00030057108506161706,6.348345446443337e-05
Europe,0.8347457627118644,0.001221503086260513,59,4,5,0.011722272317403064,0.002651981334903549
Apple Inc.,0.6545542635658915,0.003080566666103066,258,3,5,0.02224226029455966,0.001657161639811534
Ariane 5,0.6666666666666666,0.0005437271062271062,3,4,5,0.0009017132551848512,0.00011097196934007074
Objective-C,0.40476190476190477,0.00014005150533244698,21,4,5,0.0015028554253080852,0.00010891276026752666
Ticker symbol,0.6785714285714286,0.0001075201989621591,14,4,5,0.0009017132551848512,0.00010550325385753087
IdeaCentre,0.40625,4.145304888703401e-05,8,4,5,0.00030057108506161706,6.05894629638172e-05
Production (computer science),0.375,0.000275126919863762,2,4,5,0.00030057108506161706,6.129312566854692e-05
XHTML,0.660958904109589,0.002035173973717123,73,4,5,0.0030057108506161704,0.00013654964087951522
Jacquard loom,0.925,0.000653512005519743,40,4,5,0.00030057108506161706,0.00019513412505566452
ITU-T,0.875,0.0005321154230808717,14,4,5,0.0015028554253080852,0.0002260649959110357
Wii U,0.5789473684210527,0.00010687999373378197,19,4,5,0.0018034265103697023,0.00017282756924860105
Emacs Lisp,0.5125,0.00011617050927994721,10,4,5,0.0009017132551848512,9.0633520125753e-05
List of Java APIs,0.4212962962962963,0.0005084479248419739,27,4,5,0.0006011421701232341,8.796918046843117e-05
Natural science,0.782608695652174,0.0002828945300407024,23,4,5,0.0033062819356777877,0.0027677905298973166
Groupon,0.5,0.001622046455142421,17,3,5,0.0012022843402464682,9.992873074705238e-05
War of 1812,0.7222222222222222,0.00011778021812032887,9,4,5,0.0012022843402464682,0.0001037850867970008
New Jersey,0.5588235294117647,0.00013519685919987032,17,4,5,0.0024045686804929365,0.00021068814359261997
22 nanometer,0.225,7.070038438215586e-05,5,4,5,0.0006011421701232341,8.244453599782581e-05
Euro sign,0.6470588235294118,0.00011575814089926957,17,4,5,0.004508566275924256,0.00010110046726860286
"Springfield, Illinois",0.3611111111111111,0.00019456787762857662,9,4,5,0.0012022843402464682,0.00013992926298959108
Commoditization,0.8026315789473685,0.00047080978988043085,38,4,5,0.0009017132551848512,0.00010416802273793973
C Sharp (programming language),0.6585365853658537,0.00463854255189163,82,3,5,0.006011421701232341,0.00021889111837996084
IdeaPad,0.4166666666666667,5.172589569834236e-05,9,4,5,0.0006011421701232341,7.77639281556422e-05
Company rule in India,0.85,1.3151100107621847e-05,5,4,5,0.0006011421701232341,0.00013168625641993617
"Java Platform, Standard Edition",0.6666666666666666,0.00010233194735529201,6,4,5,0.0012022843402464682,8.073064529886164e-05
Computer network,0.7271573604060914,0.005193505087826061,197,4,5,0.015930267508265705,0.0019787576481840223
Wikipedia,0.646551724137931,0.0010111215710751273,29,4,5,0.0024045686804929365,0.0002144816246416534
Data access layer,0.8333333333333334,0.00030496391480373174,3,4,5,0.00030057108506161706,6.321355929722414e-05
National Science Foundation Network,0.84,9.993883274431962e-05,25,4,5,0.0009017132551848512,0.00020072542384790625
Paris Club,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Sed,0.49038461538461536,0.00022155865552041454,26,4,5,0.0012022843402464682,9.437088849411885e-05
Telephone line,0.8333333333333334,0.00012061793997101013,6,4,5,0.0018034265103697023,0.00017100017789437068
Array data structure,0.5,0.0005479440794970488,32,4,5,0.003907424105801022,0.0002436287163127635
Grocery store,0.7142857142857143,5.774400397419884e-05,7,4,5,0.0009017132551848512,9.654740829710139e-05
Content Engineering,0.6896551724137931,0.001738109850077372,29,3,5,0.00030057108506161706,6.166598188272305e-05
Abraham Lincoln,0.4642857142857143,0.00023377518297150286,14,4,5,0.0027051397655545534,0.00044281334090076304
Compile time,0.6847826086956522,0.00072007013839887,23,4,5,0.0021039975954313195,0.0001751453333167278
Economy of the United States,0.5306122448979592,0.00024275069120369995,49,4,5,0.0018034265103697023,0.0007040107680828654
Windows 7,0.6730769230769231,0.00015413310487830237,13,4,5,0.0024045686804929365,9.981774269095656e-05
List of countries by real GDP growth rate,1.0,1.8093536841854246e-05,7,4,5,0.0006011421701232341,0.0001603234032448465
Transport hub,0.6666666666666666,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
Video card,0.8214285714285714,0.0009202861714996462,56,4,5,0.0030057108506161704,0.0003568424512865007
Los Angeles,0.64,0.0009044193027691395,50,4,5,0.007814848211602044,0.0004801639495161318
Amazon.com,0.7642857142857142,0.0013215278426266055,35,4,5,0.003907424105801022,0.0002502990687008271
Syntax (logic),0.7717391304347826,0.0006454010419416133,23,4,5,0.0009017132551848512,0.0004072796922061412
Navy Pier,0.375,0.000243172050819705,10,4,5,0.0009017132551848512,0.00011770189060632404
"Naperville, Illinois",0.5833333333333334,0.0005497517833044149,6,4,5,0.0009017132551848512,0.00010516745490721601
Semi-structured model,0.6666666666666666,0.00045913682277318646,3,4,5,0.00030057108506161706,5.898250336739532e-05
Proxemics,0.85,0.00033512919935707673,10,4,5,0.00030057108506161706,0.00010751755815211266
NewYork–Presbyterian Hospital,0.5,0.00010683760683760684,1,4,4,0.00030057108506161706,5.580625898453366e-05
Computing-Tabulating-Recording Company,0.4166666666666667,0.00011313968173268109,12,4,5,0.00030057108506161706,7.195773786161763e-05
Expression (mathematics),0.7142857142857143,0.0004079508454598529,14,4,5,0.0033062819356777877,0.00024172682837720634
Silicon,0.6654411764705882,0.0003158156394807362,34,4,5,0.0030057108506161704,0.0009497094569427302
Internet Standard,0.6346153846153846,0.0005551217677281687,13,4,5,0.0018034265103697023,0.00019898577723381536
Terabyte,0.6666666666666666,0.0002075501836940912,18,4,5,0.0012022843402464682,0.00012125713738719303
List of Pennsylvania firsts,0.4166666666666667,4.0648651759762874e-05,3,4,5,0.00030057108506161706,6.348345446443337e-05
Wall Street,0.5,0.0006532785751553546,25,4,5,0.0024045686804929365,0.0005182259428290832
1994 Scotland RAF Chinook crash,1.0,0.0003924646781789639,2,4,5,0.0006011421701232341,7.271408426852923e-05
De jure,0.5208333333333334,0.0011828068176882407,6,4,5,0.0012022843402464682,0.0024806738678107604
Input method,0.65,0.00021993210978424847,10,4,5,0.0009017132551848512,7.690624052274301e-05
Macintosh,0.46769662921348315,0.0008349111998488251,89,4,5,0.00510970844604749,0.00040799297124557743
Leverage (finance),0.8125,3.008134975804987e-05,8,4,5,0.00030057108506161706,6.142995894074484e-05
Citadel Broadcasting,0.55,0.00019181105490629298,10,4,5,0.0006011421701232341,8.071619726164927e-05
Christopher Strachey,0.85,6.818039184699984e-05,10,4,5,0.00030057108506161706,5.46819601876328e-05
"Washington, D.C.",0.5634328358208955,0.000615902443040416,67,4,5,0.007213706041478809,0.0017271176772184467
Special Region of Yogyakarta,0.5,9.754738015607581e-05,2,4,5,0.0006011421701232341,7.707877270750158e-05
Network interface controller,0.7946428571428571,0.001253784892447242,28,3,5,0.0018034265103697023,0.00016030401439052754
Quebec,0.6875,0.0002859089534822532,20,4,5,0.004809137360985873,0.000722960218534304
Islamic Golden Age,0.9302325581395349,0.0006771563636330859,43,4,5,0.0012022843402464682,0.000647438237127105
Software framework,0.7924528301886793,0.006945367906704189,53,3,5,0.004207995190862639,0.0002702236599413012
Human-readable medium,0.6875,0.00454314880599718,62,3,5,0.0021039975954313195,0.00036473689295172217
Walt Disney Studios (Burbank),0.325,0.00018386561355311352,5,4,5,0.0009017132551848512,9.767663104129842e-05
Warren Buffett,0.7,3.5131665480880207e-05,10,4,5,0.0009017132551848512,7.757776761360627e-05
Culture of South Korea,0.5,1.9611798457952305e-05,2,4,5,0.0006011421701232341,6.586585666450686e-05
Citizen journalism,1.0,0.00026709401709401707,1,4,4,0.00030057108506161706,6.182615326873049e-05
Indie game,0.8181818181818182,0.00010622428210248356,11,4,5,0.0006011421701232341,6.935009773448937e-05
Korean Wave,0.3333333333333333,2.5495337995337995e-05,3,4,5,0.0009017132551848512,8.283853462430996e-05
Luxembourg,0.625,0.0002734002501361028,8,4,5,0.0012022843402464682,0.0001424944346808359
Daytime Emmy Award,0.375,0.0001384931940487496,2,4,5,0.0006011421701232341,6.820565589694284e-05
Music,0.8333333333333334,0.0005241812811819558,15,4,5,0.0030057108506161704,0.0005174471531925115
Wireless network,0.5603448275862069,0.0007078345329120366,29,4,5,0.0024045686804929365,0.00036605398441942377
Open innovation,0.5,0.00024652280087062697,3,4,5,0.00030057108506161706,5.7855394050165234e-05
Robin Roberts (newscaster),0.25,0.0001384931940487496,2,4,5,0.0006011421701232341,6.820565589694285e-05
Systems engineering,0.7916666666666666,0.0006966258074589104,12,4,5,0.0021039975954313195,0.0003698916130197754
ThinkCentre,0.40625,4.145304888703401e-05,8,4,5,0.00030057108506161706,6.05894629638172e-05
Pound sign,0.6176470588235294,0.00011554236486616091,17,4,5,0.004508566275924256,0.00010083835508403688
Elevation,0.8333333333333334,0.0002066989276641369,6,4,5,0.0006011421701232341,0.0004877050247982328
Web design,0.6339285714285714,0.0007323389809036738,28,4,5,0.0033062819356777877,0.00023854374326590992
Supercomputer,0.696875,0.0006757251839297894,80,4,5,0.004207995190862639,0.00041126506983456767
Hard disk drive,0.6717557251908397,0.0014853570740477697,131,4,5,0.008115419296663661,0.0010107158000716373
Mobile phone,0.6723372781065089,0.0021025888426615246,169,4,5,0.017132551848512173,0.0018480907957616295
Cryptography,0.875,0.00026857986602964363,8,4,5,0.0015028554253080852,0.0002077536849766032
Walt Disney,0.425,0.00024049060507393838,5,4,5,0.0012022843402464682,0.00013688370613973883
Android Auto,0.328125,0.00018426063068911104,32,4,5,0.00030057108506161706,7.863235181196464e-05
Thailand,0.5833333333333334,8.975505660361613e-05,9,4,5,0.0015028554253080852,0.0004749416524815679
Drums in communication,0.8571428571428571,0.0001290997014681225,7,4,5,0.00030057108506161706,0.000126486350845761
Editing,0.8571428571428571,0.00029415261196116636,14,4,5,0.0012022843402464682,9.130518897909073e-05
Zune,0.40384615384615385,0.00019935775912006528,13,4,5,0.0009017132551848512,8.23782743186121e-05
Copyright formalities,0.8571428571428571,0.000537517948803115,7,4,5,0.00030057108506161706,0.00015230443363625318
Toronto,0.5208333333333334,0.00022806051734070308,12,4,5,0.0018034265103697023,0.0002430254035698746
HTML5 video,0.6153846153846154,0.0005702180642141818,13,4,5,0.0012022843402464682,8.583992048034834e-05
Alliance Boots,0.25,0.005659054487179487,4,3,5,0.0012022843402464682,0.0001156540909280613
Guild,0.75,8.903133903133904e-05,2,4,5,0.0006011421701232341,7.420983744020494e-05
Bash (Unix shell),0.6428571428571429,8.519286103493524e-05,7,4,5,0.0006011421701232341,6.472210515242326e-05
Internet protocol suite,0.4878048780487805,0.000385536773582241,41,4,5,0.0036068530207394047,0.00044853914127851024
66th Street (Manhattan),0.5833333333333334,0.0001689172820125201,9,4,5,0.00030057108506161706,6.656711347226426e-05
Irving Langmuir,0.35,7.820751747877255e-05,5,4,5,0.00030057108506161706,6.313079397062815e-05
Interpreter (computing),0.6125954198473282,0.006186471973358619,262,3,5,0.009618274721971746,0.0009143322774975811
Technology company,0.5565068493150684,0.0023267393166762507,73,3,5,0.004508566275924256,0.0002793444366878475
"Provo, Utah",0.375,7.813744226787704e-05,5,4,5,0.0006011421701232341,7.380668804531345e-05
Headset (audio),0.8392857142857143,0.000143370532727177,14,4,5,0.0009017132551848512,0.00016735469594893301
San Francisco 49ers,0.20833333333333334,5.8497800972717364e-05,3,4,5,0.0006011421701232341,7.236363428206232e-05
History of computing hardware,0.9183673469387755,0.0009258435882144295,49,4,5,0.0012022843402464682,0.00031760269468845926
Nvidia,0.3618421052631579,0.00023816540674128581,19,4,5,0.0024045686804929365,0.00015021357645113697
Philo Farnsworth,0.8571428571428571,0.0001290997014681225,7,4,5,0.00030057108506161706,0.000126486350845761
Rakuten Kobo Inc.,0.3125,7.744448533922218e-05,4,4,5,0.00030057108506161706,5.848598735209961e-05
New Brunswick,0.75,0.00013438490870617566,10,4,5,0.0018034265103697023,0.00034143511228654905
Code division multiple access,0.5,4.158950403667132e-05,6,4,5,0.0009017132551848512,8.212746882702154e-05
List of countries by credit rating,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Short Message Service,0.575,0.00011724968312306642,10,4,5,0.0015028554253080852,0.00011869547402765311
Funarg problem,0.425,6.818039184699984e-05,10,4,5,0.00030057108506161706,5.46819601876328e-05
Network-attached storage,0.6875,7.305639620416344e-05,12,4,5,0.0006011421701232341,6.698887164680323e-05
Cross-platform,0.6920289855072463,0.008786483479098113,69,3,5,0.0069131349564171924,0.0002274673881015749
Social stigma,1.0,0.00010773540185304891,1,4,4,0.00030057108506161706,5.814949642989551e-05
Number,0.7196969696969697,0.0015485217916511589,33,4,5,0.00510970844604749,0.0020735480869869594
Logic gate,0.8611111111111112,0.000816451168787258,18,4,5,0.0024045686804929365,0.0003982768644430693
Forbes Global 2000,0.65,0.0002230093151005207,10,4,5,0.0012022843402464682,0.00010176687714074685
Keith Teare,1.0,0.0004807692307692308,1,4,4,0.00030057108506161706,5.9723393150524266e-05
The Wall Street Journal,0.7857142857142857,0.0013111367461058451,14,4,5,0.0015028554253080852,0.00016305512698280925
Kansas River,0.75,7.871735381746823e-05,6,4,5,0.0012022843402464682,9.460879373783388e-05
Taiwan,0.6574074074074074,0.00022049619976913029,27,4,5,0.00510970844604749,0.000764695386249494
Terrestrial television,0.4847560975609756,0.0006515294262504405,41,4,5,0.005410279531109107,0.0005850271094707027
Platoon (automobile),0.9,0.00015549521000293492,5,4,5,0.00030057108506161706,5.925174753590609e-05
NewSQL,0.4583333333333333,0.00029137529137529143,6,4,5,0.0006011421701232341,6.617929711139547e-05
Limestone,0.5,4.1091387245233394e-05,1,4,4,0.00030057108506161706,5.3940896998181714e-05
Erlang (programming language),0.421875,4.881995218245148e-05,16,4,5,0.0006011421701232341,6.110030850701192e-05
Usage share of web browsers,0.6484375,0.00017676968737922707,32,4,5,0.0012022843402464682,9.557704504528117e-05
Daum (web portal),0.5,2.4219783945184403e-05,3,4,5,0.00030057108506161706,5.616427119023806e-05
Concurrency (computer science),0.875,0.0003766286837527358,24,4,5,0.0012022843402464682,0.00018221665132533727
Apache Cordova,0.7916666666666666,0.038898991209737645,12,2,5,0.0015028554253080852,0.00012433610927088825
Contraction (grammar),0.4642857142857143,0.00013461163213704323,7,4,5,0.00030057108506161706,8.806951817106274e-05
IEEE Robotics and Automation Award,0.9,0.00015549521000293492,5,4,5,0.00030057108506161706,5.925174753590609e-05
Hubert Joly,0.375,0.000246276395173454,2,4,5,0.00030057108506161706,6.0246779422094485e-05
Mathematics,0.7982456140350878,0.005457683643430452,171,4,5,0.024346257889990983,0.004648184821691827
View (SQL),0.5446428571428571,0.0005825433628994897,28,4,5,0.0021039975954313195,0.00017925368106828596
Hinduism,0.59375,2.46113747257912e-05,8,4,5,0.0015028554253080852,0.00023393404110332898
Ripple effect,1.0,0.00034340659340659343,1,4,4,0.00030057108506161706,6.483427397372532e-05
Markup language,0.5897790055248618,0.008650849648305498,181,3,5,0.007514277126540426,0.0005153167763171321
HTML scripting,0.7083333333333334,0.0006546485386795262,12,4,5,0.00030057108506161706,6.037312101154161e-05
Digital signal processor,0.8333333333333334,0.00010051097712627585,12,4,5,0.0009017132551848512,0.00014890995055856444
Hyundai Motor Group,0.5,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Data rate units,0.7777777777777778,0.00023084221438909514,9,4,5,0.0015028554253080852,0.00018724768488571284
Cable,0.8333333333333334,0.000207999890215894,12,4,5,0.0012022843402464682,0.0018553859427559221
Document file format,0.8333333333333334,0.00010119628050324356,3,4,5,0.0009017132551848512,0.00010152596549984857
List of tallest buildings in the United States,0.6176470588235294,0.0005334321526490805,17,4,5,0.0033062819356777877,0.0001941525914402288
Multi-touch,0.6083333333333333,0.0001622717029351402,30,4,5,0.0021039975954313195,0.000243989778400551
Disney–ABC Television Group,0.36607142857142855,0.00033325230302047343,14,4,5,0.0018034265103697023,0.00017299392743481655
Windows Phone 8.1,0.3333333333333333,0.00019342917731841823,9,4,5,0.0006011421701232341,8.460889502270053e-05
Data type,0.7669491525423728,0.0023699409567223243,118,4,5,0.008415990381725278,0.0008095492567833522
Statement (computer science),0.6830357142857143,0.0006488772147131173,56,4,5,0.0027051397655545534,0.0002118937180975935
Chinese language,0.7,0.00024545919314167253,25,4,5,0.003907424105801022,0.0006050162316372428
Automated guided vehicle,0.9,0.00015549521000293492,5,4,5,0.00030057108506161706,5.925174753590609e-05
Search engine results page,0.9,0.0006523768743504059,15,4,5,0.0006011421701232341,0.00014028116378742654
Operating system,0.693301687763713,0.010262614405459431,474,3,5,0.0405770964833183,0.002189031108597017
Philology,0.8333333333333334,0.00040381051803839544,12,4,5,0.0009017132551848512,0.00023057055583073952
Port of Chicago,0.3333333333333333,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
Domain-specific language,0.8269230769230769,0.0005944724438164124,52,4,5,0.004207995190862639,0.0002578577545055317
County seat,0.7239583333333334,0.0009872130660991169,48,4,5,0.009017132551848512,0.000445018218007199
Channel (communications),0.6764705882352942,0.0003116914578534905,17,4,5,0.0027051397655545534,0.0006565887855793719
Carpenters' Hall,0.4166666666666667,4.0648651759762874e-05,3,4,5,0.00030057108506161706,6.348345446443337e-05
Intranet,0.7631578947368421,0.0014492948891786,76,4,5,0.0021039975954313195,0.0001859560042027095
Application posture,0.8333333333333334,0.0001896519963121554,12,4,5,0.0009017132551848512,7.803283026367727e-05
Commercial software,0.7424242424242424,0.001035539422445492,33,4,5,0.0015028554253080852,0.00016759599369317344
Ozone,1.0,0.00010016025641025641,1,4,4,0.00030057108506161706,6.573346729659208e-05
Google Play,0.40816326530612246,0.00038435714779030516,49,4,5,0.0024045686804929365,0.0001256331937955236
Gerald Jay Sussman,0.8214285714285714,0.0001465607318298893,14,4,5,0.0006011421701232341,7.474033348909561e-05
Trading room,1.0,0.00027331815369145685,6,4,5,0.00030057108506161706,9.751802851730761e-05
MAPI,0.5833333333333334,0.000279303298476521,12,4,5,0.00030057108506161706,8.213940057341335e-05
Multivibrator,0.8,0.00013934394740786418,5,4,5,0.0006011421701232341,8.664951141828191e-05
Institute of Electrical and Electronics Engineers,0.8695652173913043,0.0005530307531344468,23,4,5,0.0018034265103697023,0.0004523911605914179
Graphical user interface,0.6927339901477833,0.00831646785583824,203,3,5,0.016230838593327322,0.0015345497430131097
Walldorf,0.3125,0.00017209885630938262,4,4,5,0.00030057108506161706,6.406994752975264e-05
Connection-oriented communication,0.53125,0.0002685726880725246,8,4,5,0.0012022843402464682,0.00018057091454726495
Google Talk,0.53125,0.00012316236501019108,8,4,5,0.0012022843402464682,0.00010598129063600688
Phrase,0.8157894736842105,0.0006332325047434309,19,4,5,0.0018034265103697023,0.0005755929090117514
Image processing,0.8,6.99469394137897e-05,5,4,5,0.0006011421701232341,6.942271288356379e-05
Dutch auction,0.9,0.0011484383607085558,20,4,5,0.0009017132551848512,0.00022435792481826925
MacOS,0.6176075268817204,0.0018339883969319595,186,4,5,0.014727983168019236,0.0006276707239673588
PowerPC,0.6214285714285714,0.0006300102212472164,35,4,5,0.0015028554253080852,0.0001366779567753035
PC game,0.6,0.00047218365067378145,35,4,5,0.0018034265103697023,0.00015633321475575963
Adobe Photoshop,0.6590909090909091,0.0002325681238001755,11,4,5,0.0018034265103697023,0.0001271949019231643
Thread (computing),0.5833333333333334,0.0007049717501189958,27,4,5,0.0030057108506161704,0.0001630678288301738
List of capitals in the United States,0.782608695652174,0.00018509813771453275,23,4,5,0.0021039975954313195,0.00034023222561874536
Domain Name System,0.42424242424242425,0.00023250467625218166,33,4,5,0.0018034265103697023,0.000275698902667002
LaserWriter,0.7708333333333334,0.0001307769522102728,12,4,5,0.0009017132551848512,0.0001412591464804663
Mahatma Gandhi,0.8928571428571429,2.702611398263572e-05,7,4,5,0.0012022843402464682,0.00031571204254671285
Brazilian cruzeiro,0.9444444444444444,0.00011723261045884555,18,4,5,0.004809137360985873,0.00010292869506151937
Chairman,0.44642857142857145,0.0005654190361074466,14,4,5,0.0024045686804929365,0.00032962427540118557
Carol Marin,0.5,4.1091387245233394e-05,1,4,4,0.00030057108506161706,5.3940896998181714e-05
San Francisco,0.5673076923076923,0.0013278741120845963,65,4,5,0.010820559062218214,0.0013807658207038215
List of Nobel laureates by university affiliation,0.7,9.171963751810347e-05,10,4,5,0.0015028554253080852,0.00017819260635103633
Microkernel,0.7142857142857143,0.00012023932916013903,7,4,5,0.0009017132551848512,7.535279863197741e-05
Volume,0.8333333333333334,0.0001502792969139123,3,4,5,0.0009017132551848512,0.0003602545675979897
Web navigation,0.36875,0.00038692832028704063,40,4,5,0.0006011421701232341,0.00012316361736948095
John Warnock,0.4166666666666667,0.00010859960659731827,6,4,5,0.0009017132551848512,0.00012263098898637634
Edwin Howard Armstrong,0.8571428571428571,0.0001290997014681225,7,4,5,0.00030057108506161706,0.000126486350845761
Company,0.8461538461538461,0.0025573370166045374,65,4,5,0.007213706041478809,0.0019356860546122436
YouTube,0.5984848484848485,0.0011185508557253754,33,3,5,0.004809137360985873,0.0003128546736994392
Floppy disk,0.6973684210526315,0.0003014389337593731,38,4,5,0.0027051397655545534,0.00034949369473499835
Moffett Federal Airfield,0.203125,5.1109217444757995e-05,8,4,5,0.0006011421701232341,6.776910423581016e-05
Pharmaceutical drug,0.7222222222222222,0.00010211398537984234,9,4,5,0.0015028554253080852,0.0002968944603475431
Service (economics),0.8676470588235294,0.0011388233067004879,68,4,5,0.004508566275924256,0.003994538843764263
Fad,0.8125,3.008134975804987e-05,8,4,5,0.00030057108506161706,6.142995894074484e-05
Symbol (programming),0.85,0.00027776066411887735,10,4,5,0.0006011421701232341,0.00011975569135358287
Application programming interface,0.7232704402515723,0.01173243930973861,159,3,5,0.015930267508265705,0.0006283546010920623
Bond (finance),0.8529411764705882,0.0009215342186332257,17,4,5,0.0027051397655545534,0.0013993708398565615
List of life sciences,0.6666666666666666,0.00011010483556030117,9,4,5,0.0015028554253080852,0.00047106268289167605
Automaton,0.9,0.00030906913240790233,10,4,5,0.0009017132551848512,0.0001177303811679374
Consortium,0.7840909090909091,0.0010614495987246893,22,4,5,0.0015028554253080852,0.0001877947705474086
Exponential growth,0.45,6.46127714569361e-05,5,4,5,0.0006011421701232341,6.817714785823897e-05
Software patent,0.875,7.690379441324621e-05,4,4,5,0.0009017132551848512,7.879768010700066e-05
WiMAX,0.5,0.0002492168465019144,4,4,5,0.0009017132551848512,0.0001486996489190617
Barack Obama,0.34375,0.00011334860216910507,8,4,5,0.0009017132551848512,0.00016330979343064285
Silicon Valley,0.5327380952380952,0.0007456450891021432,42,4,5,0.0063119927862939585,0.00036330389678738056
Illinois House of Representatives,0.4,0.0006080316742081447,5,4,5,0.0012022843402464682,0.00015344304295114683
Newspaper,0.6547619047619048,0.0010869641086408968,21,4,5,0.0036068530207394047,0.0004194744077195301
Transmission (telecommunications),0.8695652173913043,0.0006231163905047025,23,4,5,0.0021039975954313195,0.000801105022344037
Expression (computer science),0.625,0.0007668244903119447,48,4,5,0.0030057108506161704,0.0004070070010797067
Memory management,0.8214285714285714,0.0007300117017153522,70,4,5,0.0033062819356777877,0.00025842104375107763
Web portal,0.3557692307692308,0.0001166709308249132,13,4,5,0.0021039975954313195,9.80526426408618e-05
Unit operation,0.8181818181818182,0.00041069976267709205,11,4,5,0.00030057108506161706,0.00011488304409266849
Manuscript,0.7361111111111112,0.00036035376607745147,18,4,5,0.0006011421701232341,8.605535378326809e-05
NewtonScript,0.21875,8.210000088830643e-05,12,4,5,0.0006011421701232341,6.24212663247684e-05
Flash memory,0.701530612244898,0.0014902203002460457,49,3,5,0.005710850616170724,0.0006297798755359571
Attribute–value pair,0.4583333333333333,0.0034803888437610914,18,3,5,0.0015028554253080852,0.00019223865040713918
Yandex,0.5,2.626452283202855e-05,4,4,5,0.0006011421701232341,6.050474786400754e-05
Dynamic recompilation,0.7857142857142857,0.00019599172708220414,14,4,5,0.0006011421701232341,7.751183485567043e-05
SQL,0.7710526315789473,0.0017350020534823301,95,4,5,0.006011421701232341,0.0005634546106805619
